Bottleneck,Cpu_0,InterArrivalTime_0,Memory_0,QueueLength_0,QueueTime_0,ResponseTime_0,ServiceTime_0,Throughput_0,time,BrokerId_0,Timestamp_0,Throughput_1,Memory_1,ServiceTime_1,InterArrivalTime_1,BrokerId_1,Timestamp_1,Cpu_1,QueueLength_1,QueueTime_1,ResponseTime_1
False,0.09556984764565365,50505.657100,114237440,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:01,,,,,,,,,,,,
False,0.09531455539829756,50505.657100,114245632,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:02,,,,,,,,,,,,
False,0.09506115964541922,50505.657100,114249728,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:03,,,,,,,,,,,,
False,0.09481257303084367,50505.657100,114253824,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:04,,,,,,,,,,,,
False,0.09456070209396937,50505.657100,114253824,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:05,,,,,,,,,,,,
False,0.09431467016435476,50505.657100,114266112,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:06,,,,,,,,,,,,
False,0.0940663458901186,50505.657100,114266112,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:07,,,,,,,,,,,,
False,0.09382247539838547,50505.657100,114270208,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:08,,,,,,,,,,,,
False,0.0935760179180221,50505.657100,114274304,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:09,,,,,,,,,,,,
False,0.09333461248912124,50505.657100,114282496,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:10,,,,,,,,,,,,
False,0.09309405634049077,50505.657100,114286592,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:11,,,,,,,,,,,,
False,0.09285160319531352,50505.657100,114286592,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:12,,,,,,,,,,,,
False,0.09261445136890487,50505.657100,114294784,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:13,,,,,,,,,,,,
False,0.09237411168793745,50505.657100,114294784,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:14,,,,,,,,,,,,
False,0.09213853460623499,50505.657100,114298880,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:15,,,,,,,,,,,,
False,0.09190062592694807,50505.657100,114307072,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:16,,,,,,,,,,,,
False,0.09166762208454733,50505.657100,114311168,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:17,,,,,,,,,,,,
False,0.0914357308114916,50505.657100,114315264,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:18,,,,,,,,,,,,
False,0.0912016590948006,50505.657100,114319360,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:19,,,,,,,,,,,,
False,0.0909718019590416,50505.657100,114327552,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:20,,,,,,,,,,,,
False,0.09074306273022463,50505.657100,114331648,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:21,,,,,,,,,,,,
False,0.09051394135771308,50505.657100,114339840,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:22,,,,,,,,,,,,
False,0.09028481071156028,50505.657100,114343936,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:23,,,,,,,,,,,,
False,0.09006027550359867,50505.657100,114352128,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:24,,,,,,,,,,,,
False,0.08983344185958858,50505.657100,114352128,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:25,,,,,,,,,,,,
False,0.0896106263425785,50505.657100,114360320,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:26,,,,,,,,,,,,
False,0.08938922358651805,50505.657100,114368512,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:27,,,,,,,,,,,,
False,0.08916599273551687,50505.657100,114348032,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:28,,,,,,,,,,,,
False,0.08894620569045948,50505.657100,114352128,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:29,,,,,,,,,,,,
False,0.08872682244397663,50505.657100,114356224,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:30,,,,,,,,,,,,
False,0.08850743594505799,50505.657100,114364416,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:31,,,,,,,,,,,,
False,0.08828827711310192,50505.657100,114364416,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:32,,,,,,,,,,,,
False,0.0880730725604598,50505.657100,114368512,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:33,,,,,,,,,,,,
False,0.08785824170551976,50505.657100,114380800,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:34,,,,,,,,,,,,
False,0.08764503752923193,50505.657100,114380800,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:35,,,,,,,,,,,,
False,0.0874302736877024,50505.657100,114388992,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:36,,,,,,,,,,,,
False,0.08721884707645769,50505.657100,114393088,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:37,,,,,,,,,,,,
False,0.08700867984063423,50505.657100,114401280,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:38,,,,,,,,,,,,
False,0.08679563422753973,50505.657100,114401280,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:39,,,,,,,,,,,,
False,0.0865881248681394,50505.657100,114405376,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:40,,,,,,,,,,,,
False,0.08638108939821146,50505.657100,114417664,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:41,,,,,,,,,,,,
False,0.0861719697785264,50505.657100,114421760,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:42,,,,,,,,,,,,
False,0.08596681940985614,50505.657100,114425856,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:43,,,,,,,,,,,,
False,0.08576166805362126,50505.657100,114429952,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:44,,,,,,,,,,,,
False,0.08555868407359878,50505.657100,114434048,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:45,,,,,,,,,,,,
False,0.08535293310060046,50505.657100,114438144,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:46,,,,,,,,,,,,
False,0.08515165814907534,50505.657100,114438144,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:47,,,,,,,,,,,,
False,0.08495162153781823,50505.657100,114446336,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:48,,,,,,,,,,,,
False,0.08474879399323809,50505.657100,114446336,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:49,,,,,,,,,,,,
False,0.08455032313833634,50505.657100,114458624,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:50,,,,,,,,,,,,
False,0.08435344482316302,50505.657100,114470912,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:51,,,,,,,,,,,,
False,0.08415481239323357,50505.657100,114475008,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:52,,,,,,,,,,,,
False,0.08395874365996105,50505.657100,114475008,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:53,,,,,,,,,,,,
False,0.08376108145239693,50505.657100,114475008,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:54,,,,,,,,,,,,
False,0.0835677998922072,50505.657100,114483200,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:55,,,,,,,,,,,,
False,0.08337485903979332,50505.657100,114487296,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:56,,,,,,,,,,,,
False,0.08317986077129348,50505.657100,114491392,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:57,,,,,,,,,,,,
False,0.08298900037636653,50505.657100,114503680,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:58,,,,,,,,,,,,
False,0.0827963972094945,50505.657100,114507776,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:30:59,,,,,,,,,,,,
False,0.08260718785968348,50505.657100,114507776,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:00,,,,,,,,,,,,
False,0.08241870970076415,50505.657100,114511872,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:01,,,,,,,,,,,,
False,0.08222836328846425,50505.657100,114520064,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:02,,,,,,,,,,,,
False,0.0820420946923741,50505.657100,114520064,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:03,,,,,,,,,,,,
False,0.08185405206160785,50505.657100,114593792,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:04,,,,,,,,,,,,
False,0.08166859501132884,50505.657100,114360320,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:05,,,,,,,,,,,,
False,0.08148366962111432,50505.657100,83820544,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:06,,,,,,,,,,,,
False,0.08129799292128133,50505.657100,52887552,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:07,,,,,,,,,,,,
False,0.08111546752414747,50505.657100,22282240,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:08,,,,,,,,,,,,
False,0.08093322308593733,50505.657100,18350080,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:09,,,,,,,,,,,,
False,0.08075220353006529,50505.657100,18350080,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:10,,,,,,,,,,,,
False,0.08056893993626521,50505.657100,18350080,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:11,,,,,,,,,,,,
False,0.08038944044628608,50505.657100,18350080,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:12,,,,,,,,,,,,
False,0.08021018999324261,50505.657100,18350080,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:13,,,,,,,,,,,,
False,0.08003269878074598,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:14,,,,,,,,,,,,
False,0.07985285553251442,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:15,,,,,,,,,,,,
False,0.07967656356405384,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:16,,,,,,,,,,,,
False,0.07950119594686035,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:17,,,,,,,,,,,,
False,0.07932426208008406,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:18,,,,,,,,,,,,
False,0.07914994031401835,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:19,,,,,,,,,,,,
False,0.07897773262303824,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:20,,,,,,,,,,,,
False,0.0788029933393822,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:21,,,,,,,,,,,,
False,0.07863194371374779,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:22,,,,,,,,,,,,
False,0.0784585675893664,50505.657100,18354176,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:23,,,,,,,,,,,,
False,0.07828850012038337,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:24,,,,,,,,,,,,
False,0.07811697239424166,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:25,,,,,,,,,,,,
False,0.07794784424034495,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:26,,,,,,,,,,,,
False,0.07778001233515786,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:27,,,,,,,,,,,,
False,0.07761084058200678,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:28,,,,,,,,,,,,
False,0.07744442883126448,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:29,,,,,,,,,,,,
False,0.07727833197581584,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:30,,,,,,,,,,,,
False,0.07711359182565912,50505.657100,18358272,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:31,,,,,,,,,,,,
False,0.07694764906312655,50505.657100,18362368,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:32,,,,,,,,,,,,
False,0.07678391154712519,50505.657100,18362368,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:33,,,,,,,,,,,,
False,0.07661870873261183,50505.657100,18362368,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:34,,,,,,,,,,,,
False,0.07645678999713622,50505.657100,18362368,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:35,,,,,,,,,,,,
False,0.07629324464042053,50505.657100,18362368,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:36,,,,,,,,,,,,
False,0.07613219976787296,50505.657100,18366464,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:37,,,,,,,,,,,,
False,0.07597244705809159,50505.657100,18374656,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:38,,,,,,,,,,,,
False,0.07581108103313225,50505.657100,18378752,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:39,,,,,,,,,,,,
False,0.07565241189597895,50505.657100,18382848,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:40,,,,,,,,,,,,
False,0.07549239084532258,50505.657100,18386944,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:41,,,,,,,,,,,,
False,0.07533493021150878,50505.657100,18395136,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:42,,,,,,,,,,,,
False,0.07517561109563428,50505.657100,18407424,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:43,,,,,,,,,,,,
False,0.07501946702198953,50505.657100,18411520,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:44,,,,,,,,,,,,
False,0.07486396718763283,50505.657100,18411520,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:45,,,,,,,,,,,,
False,0.07470678831824244,50505.657100,18415616,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:46,,,,,,,,,,,,
False,0.07455288153232026,50505.657100,18423808,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:47,,,,,,,,,,,,
False,0.07439952169845028,50505.657100,18423808,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:48,,,,,,,,,,,,
False,0.07424484008711771,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:49,,,,,,,,,,,,
False,0.07409071491068354,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:50,,,,,,,,,,,,
False,0.07393944447823364,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:51,,,,,,,,,,,,
False,0.07378647246675679,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:52,,,,,,,,,,,,
False,0.07363642970103577,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:53,,,,,,,,,,,,
False,0.07348668064694729,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:54,,,,,,,,,,,,
False,0.07333560620145681,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:55,,,,,,,,,,,,
False,0.0731875168525013,50505.657100,18427904,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:56,,,,,,,,,,,,
False,0.07303801003074469,50505.657100,18432000,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:57,,,,,,,,,,,,
False,0.07289067199168134,50505.657100,18444288,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:58,,,,,,,,,,,,
False,0.07274199640474815,50505.657100,18444288,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:31:59,,,,,,,,,,,,
False,0.07259411206182721,50505.657100,18448384,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:00,,,,,,,,,,,,
False,0.07244876007088517,50505.657100,18448384,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:01,,,,,,,,,,,,
False,0.0723038656940739,50505.657100,18448384,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:02,,,,,,,,,,,,
False,0.07215739978902495,50505.657100,18452480,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:03,,,,,,,,,,,,
False,0.07201383242855527,50505.657100,18452480,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:04,,,,,,,,,,,,
False,0.07186879401464677,50505.657100,18452480,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:05,,,,,,,,,,,,
False,0.07172619312432747,50505.657100,18452480,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:06,,,,,,,,,,,,
False,0.0715819236047726,50505.657100,18452480,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:07,,,,,,,,,,,,
False,0.07144087926680137,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:08,,,,,,,,,,,,
False,0.0712980257601764,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:09,,,,,,,,,,,,
False,0.07115812799933688,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:10,,,,,,,,,,,,
False,0.07101652963492323,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:11,,,,,,,,,,,,
False,0.07087754658089322,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:12,,,,,,,,,,,,
False,0.07073683090824634,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:13,,,,,,,,,,,,
False,0.07059894860071575,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:14,,,,,,,,,,,,
False,0.07045945532382625,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:15,,,,,,,,,,,,
False,0.0703226533620278,50505.657100,18456576,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:16,,,,,,,,,,,,
False,0.07018466042616532,50505.657100,18460672,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:17,,,,,,,,,,,,
False,0.0700471770266282,50505.657100,18460672,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:18,,,,,,,,,,,,
False,0.06991172879271862,50505.657100,18460672,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:19,,,,,,,,,,,,
False,0.06977516533941139,50505.657100,18460672,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:20,,,,,,,,,,,,
False,0.06964109040185724,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:21,,,,,,,,,,,,
False,0.06950551010528065,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:22,,,,,,,,,,,,
False,0.06937279800158284,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:23,,,,,,,,,,,,
False,0.06923799604659645,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:24,,,,,,,,,,,,
False,0.06910588208208175,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:25,,,,,,,,,,,,
False,0.06897196646893002,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:26,,,,,,,,,,,,
False,0.068840582938842,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:27,,,,,,,,,,,,
False,0.06870819568609038,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:28,,,,,,,,,,,,
False,0.06857816069246979,50505.657100,18464768,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:29,,,,,,,,,,,,
False,0.06844677544829632,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:30,,,,,,,,,,,,
False,0.06831754130680434,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:31,,,,,,,,,,,,
False,0.06818832938782551,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:32,,,,,,,,,,,,
False,0.0710169474750659,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:33,,,,,,,,,,,,
False,0.0738361581036875,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:34,,,,,,,,,,,,
False,0.07369751766835515,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:35,,,,,,,,,,,,
False,0.07355761268033177,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:36,,,,,,,,,,,,
False,0.07341977302604726,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:37,,,,,,,,,,,,
False,0.07328305888179765,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:38,,,,,,,,,,,,
False,0.07314486921610594,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:39,,,,,,,,,,,,
False,0.07300883996304927,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:40,,,,,,,,,,,,
False,0.07287142174143456,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:41,,,,,,,,,,,,
False,0.07273586735393975,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:42,,,,,,,,,,,,
False,0.07260186147942572,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:43,,,,,,,,,,,,
False,0.0724671553274049,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:44,,,,,,,,,,,,
False,0.07233189470544625,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:45,,,,,,,,,,,,
False,0.07219886922085744,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:46,,,,,,,,,,,,
False,0.07206635761950946,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:47,,,,,,,,,,,,
False,0.07193276040854986,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:48,,,,,,,,,,,,
False,0.07180142587733535,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:49,,,,,,,,,,,,
False,0.07166871964928682,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:50,,,,,,,,,,,,
False,0.07153855503527637,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:51,,,,,,,,,,,,
False,0.07140660834229616,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:52,,,,,,,,,,,,
False,0.07127710192716702,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:53,,,,,,,,,,,,
False,0.07114602728337997,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:54,,,,,,,,,,,,
False,0.07101719418109424,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:55,,,,,,,,,,,,
False,0.07088928681301684,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:56,,,,,,,,,,,,
False,0.07075949860578463,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:57,,,,,,,,,,,,
False,0.07063229769260784,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:58,,,,,,,,,,,,
False,0.07050384695557095,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:32:59,,,,,,,,,,,,
False,0.07037764899223227,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:00,,,,,,,,,,,,
False,0.07025166584675156,50505.657100,18468864,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:01,,,,,,,,,,,,
False,0.0701242745652099,50505.657100,18472960,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:02,,,,,,,,,,,,
False,0.06999936878981985,50505.657100,18472960,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:03,,,,,,,,,,,,
False,0.06987472400119041,50505.657100,18477056,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:04,,,,,,,,,,,,
False,0.06975025059834322,50505.657100,18477056,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:05,,,,,,,,,,,,
False,0.06962469727760902,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:06,,,,,,,,,,,,
False,0.06950155614042024,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:07,,,,,,,,,,,,
False,0.06937843363381224,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:08,,,,,,,,,,,,
False,0.06925547535796034,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:09,,,,,,,,,,,,
False,0.06913162159535333,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:10,,,,,,,,,,,,
False,0.06901012780039319,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:11,,,,,,,,,,,,
False,0.06888851986960894,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:12,,,,,,,,,,,,
False,0.06876803246790374,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:13,,,,,,,,,,,,
False,0.06864599436387575,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:14,,,,,,,,,,,,
False,0.06852622522462351,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:15,,,,,,,,,,,,
False,0.06840537431195534,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:16,,,,,,,,,,,,
False,0.06828633155749078,50505.657100,18489344,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:17,,,,,,,,,,,,
False,0.06816635393202833,50505.657100,18493440,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:18,,,,,,,,,,,,
False,0.06804823680666974,50505.657100,18493440,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:19,,,,,,,,,,,,
False,0.06793037224995178,50505.657100,18493440,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:20,,,,,,,,,,,,
False,0.0678116450228049,50505.657100,18497536,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:21,,,,,,,,,,,,
False,0.06769492635768118,50505.657100,18497536,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:22,,,,,,,,,,,,
False,0.06757685648793127,50505.657100,18501632,0,0.000000,630.073350,630.073350,1.587117,2024-05-22 20:33:23,,,,,,,,,,,,
