Node,level,msg,time,B1_Cpu,B1_Memory,B1_QueueLength,B1_QueueTime,B1_ServiceTime,B1_ResponseTime,B1_InterArrivalTime,B1_Throughput,B1_m,B1_TimestampDiff,B2_Cpu,B2_Memory,B2_QueueLength,B2_QueueTime,B2_ServiceTime,B2_ResponseTime,B2_InterArrivalTime,B2_Throughput,B2_m,B2_TimestampDiff,B3_Cpu,B3_Memory,B3_QueueLength,B3_QueueTime,B3_ServiceTime,B3_ResponseTime,B3_InterArrivalTime,B3_Throughput,B3_m,B3_TimestampDiff,B4_Cpu,B4_Memory,B4_QueueLength,B4_QueueTime,B4_ServiceTime,B4_ResponseTime,B4_InterArrivalTime,B4_Throughput,B4_m,B4_TimestampDiff,B5_Cpu,B5_Memory,B5_QueueLength,B5_QueueTime,B5_ServiceTime,B5_ResponseTime,B5_InterArrivalTime,B5_Throughput,B5_m,B5_TimestampDiff
localhost:50002,info,Advertisement(apple > 0.7256315005013525) f36e8701-b627-498a-927e-35cbc53ad581,2024-08-03 21:08:28,,,,,,,,,,,100.321328,41472000.0,17.0,20.263937,1.160861,21.424798,1.157855,0.046675,5943.672969001,,100.094789,42336256.0,1242.0,944.789027,0.902602,945.69163,0.762913,0.001057,5923.407031701,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8401645044240614) d775e2b6-ba37-4c57-9be6-35d004b23d6d,2024-08-03 21:08:29,,,,,,,,,,,100.321108,41472000.0,16.0,20.295466,1.163187,21.458653,1.157855,0.046601,5944.838538601,,,,,,,,,,,,100.184088,43319296.0,1359.0,1224.806965,1.16136,1225.968326,0.916108,0.000816,5924.496114001,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.4083250322508052) 4392984f-ac5f-494f-80e1-613f8523e0dc,2024-08-03 21:08:31,,,,,,,,,,,100.321526,41472000.0,16.0,20.289974,1.16657,21.456544,1.15805,0.046606,5945.997447301,,,,,,,,,,,,100.184161,43319296.0,1358.0,1225.836733,1.164047,1227.00078,0.916108,0.000815,5925.661506501,,100.027724,39346176.0,216.0,241.423558,1.156364,242.579923,1.101293,0.004122,4699.824890001,
localhost:50002,info,Advertisement(apple > 0.6287293400385352) 3646b866-66c9-4cee-9639-70288db82ff6,2024-08-03 21:08:32,100.057469,44810240.0,2896.0,2124.830013,1.151621,2125.981634,0.739579,0.00047,5929.058644901,,100.321717,41472000.0,18.0,18.096725,1.157908,19.254633,1.157706,0.051936,5947.154266701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7389559660811856) 3c3c3cdf-ff9e-44c7-861f-cd1c91246858,2024-08-03 21:08:33,,,,,,,,,,,100.321636,41472000.0,17.0,19.133046,1.15882,20.291865,1.157706,0.049281,5948.311623901,,,,,,,,,,,,100.184014,43237376.0,1357.0,1224.678177,1.154725,1225.832902,0.91646,0.000816,5929.132579501,,100.027556,39350272.0,216.0,240.694654,1.158886,241.85354,1.101188,0.004135,4704.456497001,
localhost:50002,info,Advertisement(apple > 0.2474760146881515) 761fce3e-a4aa-4cab-82f2-36ffe9051860,2024-08-03 21:08:34,100.057621,44810240.0,2897.0,2125.991225,1.16026,2127.151486,0.739536,0.00047,5930.220857701,,100.321554,41476096.0,17.0,19.250286,1.155357,20.405643,1.157855,0.049006,5949.469040301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.23294491010079396) a542d7da-158d-4596-84a9-9fa8a7f8a427,2024-08-03 21:08:35,,,,,,,,,,,100.32149,41480192.0,17.0,19.965775,1.157417,21.123192,1.157957,0.047341,5950.625377701,,100.094698,42319872.0,1245.0,948.506828,0.907194,949.414023,0.762785,0.001053,5930.655572901,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8984864202508812) 65eb8c4a-4f25-4074-b2d5-dbe5ef59962d,2024-08-03 21:08:36,,,,,,,,,,,100.321211,41480192.0,18.0,20.274701,1.15637,21.431071,1.157684,0.046661,5951.778898001,,,,,,,,,,,,100.184,43237376.0,1358.0,1226.405816,1.160204,1227.566021,0.916477,0.000815,5931.457238501,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6204778789003103) 2c19c3a2-240e-4930-9709-fea42cf9bb2b,2024-08-03 21:08:38,,,,,,,,,,,100.32139,41480192.0,17.0,21.374147,1.153487,22.527634,1.157684,0.04439,5952.936359101,,100.09522,42319872.0,1246.0,948.538644,0.909527,949.44817,0.762777,0.001053,5931.561211501,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6299225182052618) 4ca20c6e-8f81-423d-b540-4d73787794be,2024-08-03 21:08:39,,,,,,,,,,,100.321227,41480192.0,16.0,21.624027,1.159963,22.78399,1.157684,0.04389,5954.098599201,,100.09512,42319872.0,1245.0,949.449492,0.903638,950.35313,0.762777,0.001052,5932.472571301,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.07606571930238498) 2e180b74-74bb-4049-a1b3-7306a24aac0f,2024-08-03 21:08:40,,,,,,,,,,,100.321146,41480192.0,16.0,21.873931,1.160407,23.034338,1.158165,0.043413,5955.255972401,,100.095084,42319872.0,1245.0,949.39421,0.91136,950.30557,0.762919,0.001052,5933.380040301,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8085453266473964) d6ce9c44-7546-46cf-8447-4a7a56fb370d,2024-08-03 21:08:41,,,,,,,,,,,100.321001,41480192.0,17.0,20.254593,1.156705,21.411298,1.157857,0.046704,5956.417091601,,,,,,,,,,,,100.183804,43241472.0,1359.0,1225.867241,1.166285,1227.033526,0.916405,0.000815,5936.116540601,,100.027605,39333888.0,216.0,241.122663,1.157393,242.280057,1.101255,0.004127,4710.249449001,
localhost:50002,info,Advertisement(apple > 0.5806374460142127) f5460022-e3a2-433d-b3a2-00cecbd43a55,2024-08-03 21:08:42,100.057452,44810240.0,2899.0,2127.570545,1.152504,2128.723049,0.739526,0.00047,5937.164327501,,100.321359,41480192.0,18.0,20.415323,1.161119,21.576442,1.157615,0.046347,5957.579547501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5737227156948052) 0058507a-00f0-4365-8088-d42d0b69948c,2024-08-03 21:08:43,100.057368,44810240.0,2898.0,2128.730119,1.168764,2129.898883,0.739526,0.00047,5938.324902101,,100.321141,41480192.0,18.0,20.422222,1.162456,21.584678,1.157632,0.046329,5958.745020301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.883610541477712) e54ed3f7-39fa-4721-a94a-b5abb05488bf,2024-08-03 21:08:45,,,,,,,,,,,100.321096,41480192.0,17.0,21.425932,1.168011,22.593944,1.157632,0.04426,5959.915828501,,,,,,,,,,,,100.184024,43249664.0,1360.0,1228.025422,1.165306,1229.190728,0.916426,0.000814,5938.442937301,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6440225037373651) e5c45956-9f0d-4365-b5d7-ccc5aff59e5f,2024-08-03 21:08:46,,,,,,,,,,,100.32098,41480192.0,17.0,22.248418,1.16827,23.416688,1.157874,0.042705,5961.075273301,,100.094917,42319872.0,1244.0,950.432831,0.903392,951.336223,0.763118,0.001051,5938.822321101,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.027741455790793148) 4d69b157-b247-47e0-a30b-c719f716a34a,2024-08-03 21:08:47,,,,,,,,,,,100.321427,41480192.0,18.0,21.587778,1.160445,22.748223,1.157601,0.043959,5962.232408001,,100.095011,42323968.0,1245.0,951.289164,0.912712,952.201876,0.763081,0.00105,5940.643127101,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9568767833178855) 6f3b9bb1-9165-495b-bd4e-e7f6cf97fce6,2024-08-03 21:08:48,,,,,,,,,,,100.321125,41480192.0,18.0,20.247018,1.156134,21.403153,1.157598,0.046722,5963.387301101,,,,,,,,,,,,100.183708,43331584.0,1361.0,1227.314791,1.158695,1228.473486,0.916429,0.000814,5943.093781101,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.11762171735007157) 25a15748-a42d-4dcc-934f-05918ccc11cc,2024-08-03 21:08:49,100.05728,44810240.0,2903.0,2130.320626,1.161452,2131.482079,0.739673,0.000469,5945.294876001,,100.321199,41480192.0,18.0,19.256238,1.154893,20.411132,1.157635,0.048993,5964.551011301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.03516357579784522) 5760411c-9170-434a-94bc-0044091c3382,2024-08-03 21:08:50,,,,,,,,,,,100.321187,41480192.0,18.0,19.629382,1.16571,20.795092,1.157636,0.048088,5965.719850401,,100.095071,42323968.0,1246.0,952.344273,0.902316,953.24659,0.763112,0.001049,5946.087467601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7709496615609045) 8554957e-6d02-4e61-8dfd-ee786633010c,2024-08-03 21:08:51,100.05726,44810240.0,2905.0,2131.477404,1.164349,2132.641753,0.739541,0.000469,5946.451653101,,100.321013,41480192.0,18.0,20.433212,1.166839,21.600051,1.157584,0.046296,5966.882761801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.38740686846188227) c45a919c-e90d-442f-96cc-06909feed3fc,2024-08-03 21:08:53,,,,,,,,,,,100.320892,41480192.0,18.0,21.036304,1.162911,22.199216,1.157712,0.045047,5968.042537801,,100.095143,42323968.0,1245.0,952.294152,0.906807,953.200959,0.763112,0.001049,5947.004232801,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.31208531171881615) 32db3d44-6592-44a3-9d63-b860c5c4a760,2024-08-03 21:08:54,,,,,,,,,,,100.321126,41480192.0,17.0,20.267482,1.159776,21.427258,1.157712,0.04667,5969.196747901,,,,,,,,,,,,100.183915,43343872.0,1361.0,1228.218241,1.153871,1229.372112,0.916616,0.000813,5948.883307301,,100.027963,39366656.0,217.0,240.81632,1.154687,241.971007,1.101118,0.004133,4720.667182101,
localhost:50002,info,Advertisement(apple > 0.9064459796074247) 116b8fe8-ec15-4e25-acd0-a4d67026302e,2024-08-03 21:08:55,,,,,,,,,,,100.321045,41480192.0,18.0,19.741717,1.15421,20.895928,1.15764,0.047856,5970.354064001,,100.09514,42328064.0,1246.0,951.507664,0.901856,952.40952,0.763068,0.00105,5950.610345801,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.4084661340091263) e49e4f4f-b380-427d-8495-6402d20e63c9,2024-08-03 21:08:56,,,,,,,,,,,100.321229,41480192.0,19.0,20.259376,1.159819,21.419195,1.157416,0.046687,5971.511274601,,,,,,,,,,,,100.183949,43343872.0,1363.0,1230.065919,1.155961,1231.22188,0.91641,0.000812,5951.205150301,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9821067611345491) de45624a-3711-4cf5-a3a1-7cd4214b1eee,2024-08-03 21:08:57,,,,,,,,,,,100.321544,41480192.0,19.0,21.150002,1.155708,22.30571,1.157295,0.044832,5972.676216801,,100.09504,42328064.0,1247.0,951.454585,0.903252,952.357837,0.763087,0.00105,5951.521676301,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.4733335626755167) ea78f09d-b09e-42a2-8a72-4f5716576f9a,2024-08-03 21:08:58,,,,,,,,,,,100.321464,41480192.0,19.0,18.683094,1.163943,19.847037,1.157421,0.050385,5973.833525601,,100.095215,42328064.0,1246.0,950.679315,0.901074,951.580389,0.763223,0.001051,5955.148431201,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8725328615184132) f8b080ef-d3c7-4ecc-b78e-2bc87703e782,2024-08-03 21:09:00,100.057146,44810240.0,2909.0,2135.383586,1.158474,2136.54206,0.739589,0.000468,5955.718761501,,100.321382,41480192.0,18.0,19.272255,1.157308,20.429564,1.157421,0.048949,5974.990913901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.683040439928976) 1333350e-2eff-45cc-a27e-7bc30a72b616,2024-08-03 21:09:01,,,,,,,,,,,100.32124,41533440.0,18.0,20.267684,1.158389,21.426073,1.15764,0.046672,5976.151940201,,,,,,,,,,,,100.183932,43352064.0,1364.0,1230.534735,1.155003,1231.689738,0.916416,0.000812,5955.838297501,,100.028033,38834176.0,218.0,240.088721,1.154529,241.243249,1.100649,0.004145,4725.303174301,
localhost:50002,info,Advertisement(apple > 0.8215577716608771) 123c0a6c-26af-4250-985c-e6e110a763ae,2024-08-03 21:09:02,100.0573,44810240.0,2911.0,2136.544599,1.162612,2137.707212,0.739469,0.000468,5956.880791201,,100.321177,41533440.0,17.0,20.429526,1.162028,21.591554,1.15764,0.046314,5977.308213901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5438088029570481) 8e0bbb5a-63ff-4b4d-bac8-24ae43320712,2024-08-03 21:09:03,,,,,,,,,,,100.32152,41533440.0,19.0,21.514188,1.155271,22.66946,1.157417,0.044112,5978.471461201,,100.095314,42344448.0,1247.0,951.528105,0.900037,952.428141,0.763188,0.00105,5956.953271901,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.513484412094986) 8782f693-1548-4eb6-befb-c8730dc9a8bc,2024-08-03 21:09:04,,,,,,,,,,,100.321454,41533440.0,20.0,21.423255,1.162247,22.585502,1.157152,0.044276,5979.627982601,,,,,,,,,,,,100.184014,43356160.0,1364.0,1231.662347,1.16371,1232.826057,0.916414,0.000811,5958.157238601,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9388183158670872) 47b5eb7c-c4d4-4e93-bf74-2bd9ad0c7e6a,2024-08-03 21:09:05,,,,,,,,,,,100.321373,41537536.0,19.0,20.18224,1.156521,21.338762,1.157152,0.046863,5980.785356701,,100.095135,42344448.0,1248.0,950.775815,0.912524,951.688339,0.763136,0.001051,5960.601116001,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.17379951933584128) ea03f903-5d73-4c3c-a350-b018d53cd029,2024-08-03 21:09:07,100.05728,44810240.0,2911.0,2135.812148,1.155068,2136.967216,0.739669,0.000468,5961.504332001,,100.321292,41541632.0,18.0,20.438494,1.157375,21.595869,1.157152,0.046305,5981.942722601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6954631119681965) f4296fad-aa90-4e31-ae39-c310c2d9a216,2024-08-03 21:09:08,,,,,,,,,,,100.321217,41541632.0,19.0,21.581958,1.160366,22.742324,1.157417,0.043971,5983.099724701,,100.095241,42344448.0,1248.0,950.734234,0.914504,951.648738,0.763221,0.001051,5961.515766401,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.1119241053621235) d13b1ea6-5433-4b7c-8ad1-00f1ed32f873,2024-08-03 21:09:09,100.057282,44810240.0,2913.0,2136.967616,1.161007,2138.128623,0.739537,0.000468,5962.659799501,,100.321081,41549824.0,19.0,21.6027,1.154001,22.756701,1.157514,0.043943,5984.260396201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.2982865004807537) 09769b5e-9d82-4382-8c00-99620591e337,2024-08-03 21:09:10,,,,,,,,,,,100.321142,41553920.0,19.0,21.416368,1.160671,22.577039,1.157418,0.044293,5985.424854001,,,,,,,,,,,,100.184006,43360256.0,1366.0,1232.097047,1.153037,1233.250085,0.916392,0.000811,5963.959527201,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.31087629405854156) ef9c7a7a-2df0-4e22-a2d4-cfa50b69d2f0,2024-08-03 21:09:11,,,,,,,,,,,100.320997,41553920.0,19.0,21.414124,1.165458,22.579582,1.157376,0.044288,5986.586064101,,,,,,,,,,,,100.184061,43368448.0,1366.0,1232.873321,1.168906,1234.042227,0.916359,0.00081,5965.125981501,,100.027736,38838272.0,219.0,241.677807,1.154692,242.832499,1.100835,0.004118,4732.252777101,
localhost:50002,info,Advertisement(apple > 0.39504583576916963) a4577885-36f9-477b-b8f0-aaf077e0b613,2024-08-03 21:09:12,,,,,,,,,,,100.321053,41553920.0,19.0,21.691583,1.157209,22.848792,1.157378,0.043766,5987.750837401,,100.095816,42344448.0,1248.0,950.863452,0.907716,951.771169,0.763228,0.001051,5966.055252801,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.39475348971273216) 3572e7b5-9321-4108-a6ad-1a5eb484d06e,2024-08-03 21:09:14,,,,,,,,,,,100.320836,41553920.0,18.0,21.040588,1.16976,22.210348,1.157378,0.045024,5988.916329401,,100.095949,42344448.0,1249.0,951.729297,0.900131,952.629429,0.763191,0.00105,5967.873705101,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9248254864576715) f327fb03-a90d-41be-83dc-68db1da6b4b8,2024-08-03 21:09:15,100.057001,44814336.0,2915.0,2138.57741,1.160722,2139.738132,0.739667,0.000467,5969.625697801,,100.320898,41553920.0,18.0,20.455197,1.163507,21.618704,1.15767,0.046256,5990.080791201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6640648700914531) 71369daa-7e2b-4208-afee-4c208a44a8a2,2024-08-03 21:09:16,,,,,,,,,,,100.320732,41553920.0,19.0,21.420439,1.164967,22.585405,1.157423,0.044276,5991.243267701,,,,,,,,,,,,100.184286,43368448.0,1368.0,1232.549645,1.158567,1233.708212,0.916297,0.000811,5969.775870301,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.4216047016405757) 04536c41-539a-49e5-a842-1037b8d08a75,2024-08-03 21:09:17,100.057216,44814336.0,2917.0,2139.734224,1.154832,2140.889056,0.739564,0.000467,5970.784052701,,100.320811,41553920.0,18.0,21.624676,1.15897,22.783646,1.157423,0.043891,5992.406624701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6890795560978069) dd3ac1c6-26eb-4f97-9b1a-9a48174db59b,2024-08-03 21:09:18,,,,,,,,,,,100.320646,41553920.0,17.0,22.587792,1.166358,23.75415,1.157423,0.042098,5993.569046701,,,,,,,,,,,,100.184197,43339776.0,1369.0,1232.885272,1.170467,1234.055738,0.916159,0.00081,5970.935296301,,100.029013,38842368.0,220.0,242.111557,1.158163,243.26972,1.100556,0.004111,4738.050010401,
localhost:50002,info,Advertisement(apple > 0.2127323738443135) 0f666f44-efc3-4cc6-adcf-bfd5f3d69658,2024-08-03 21:09:19,,,,,,,,,,,100.32052,41553920.0,18.0,23.213884,1.164423,24.378306,1.157648,0.04102,5994.729159201,,100.09568,42344448.0,1248.0,950.958531,0.900088,951.85862,0.763329,0.001051,5971.511274601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6130034029375117) 2da96fdc-9ee9-409b-a9da-0d8467d94046,2024-08-03 21:09:21,,,,,,,,,,,100.320548,41558016.0,19.0,22.570702,1.158112,23.728814,1.157384,0.042143,5995.895611201,,100.095666,42344448.0,1249.0,951.822641,0.90424,952.726881,0.763292,0.00105,5973.322908301,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.08549259267527151) a68abeb0-e697-4a93-a0d6-c7f7254c2800,2024-08-03 21:09:22,,,,,,,,,,,100.320441,41558016.0,19.0,21.442479,1.166982,22.609461,1.157334,0.044229,5997.054554701,,,,,,,,,,,,100.184268,43339776.0,1370.0,1232.967509,1.15937,1234.12688,0.916202,0.00081,5975.563116901,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.991130552483602) cea1894e-b8aa-4d84-9fa6-795fa470bd17,2024-08-03 21:09:23,100.057128,44818432.0,2919.0,2141.322817,1.151942,2142.474759,0.739521,0.000467,5977.722829801,,100.320305,41558016.0,19.0,20.492482,1.155412,21.647894,1.157426,0.046194,5998.215208601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.31645066125612625) 21315b53-6e8c-4299-8bc8-a27a8c0f776c,2024-08-03 21:09:24,,,,,,,,,,,100.320643,41558016.0,18.0,21.520384,1.163655,22.684039,1.157426,0.044084,5999.378714901,,100.095582,42344448.0,1250.0,951.949099,0.91455,952.863649,0.763326,0.001049,5977.854827701,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6965768234949562) 29238787-1201-4840-b1b5-a6546b6a07ca,2024-08-03 21:09:25,,,,,,,,,,,100.320441,41566208.0,17.0,22.610452,1.167508,23.777959,1.157426,0.042056,6000.543339501,,,,,,,,,,,,100.184791,43364352.0,1370.0,1234.060739,1.165506,1235.226245,0.916207,0.00081,5977.886929101,,100.029082,38805504.0,220.0,242.526026,1.155158,243.681184,1.100624,0.004104,4743.826306201,
localhost:50002,info,Advertisement(apple > 0.6840476866937659) 241c0a11-56bd-4aa7-8e59-3d376f54bb8f,2024-08-03 21:09:26,,,,,,,,,,,100.320631,41566208.0,16.0,22.926604,1.161722,24.088326,1.157426,0.041514,6001.700133501,,100.095654,42344448.0,1250.0,951.915264,0.915071,952.830335,0.763294,0.00105,5978.771528901,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.40522511338151823) 2c8537d7-c646-4ca1-a6e2-0daf5c78af47,2024-08-03 21:09:27,100.057082,44818432.0,2921.0,2142.479127,1.158753,2143.63788,0.739533,0.000466,5978.881177601,,100.320981,41566208.0,18.0,23.984821,1.155695,25.140516,1.157667,0.039776,6002.862895001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.1947329665437537) 63578c71-a2b8-489e-91cd-0580caf88558,2024-08-03 21:09:29,,,,,,,,,,,100.320871,41566208.0,19.0,21.626676,1.162264,22.78894,1.157397,0.043881,6004.022002401,,100.095649,42344448.0,1250.0,951.127944,0.90178,952.029724,0.763415,0.00105,5982.393326201,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.20960356079118575) a960724c-4ee2-4b45-b3ce-04e3c5107437,2024-08-03 21:09:30,,,,,,,,,,,100.320941,41566208.0,19.0,22.624566,1.160161,23.784727,1.157428,0.042044,6005.185930001,,,,,,,,,,,,100.184868,43364352.0,1372.0,1234.561316,1.161341,1235.722657,0.916075,0.000809,5982.514405501,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.05989982606489361) 5b61f6b2-78c0-43f8-88bb-4598dd29eaa3,2024-08-03 21:09:31,,,,,,,,,,,100.320757,41566208.0,18.0,22.130138,1.165924,23.296062,1.157428,0.042926,6006.349525201,,100.09546,42356736.0,1250.0,952.001648,0.91552,952.917168,0.763394,0.001049,5984.215385901,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.12469815815898294) d0a9cef9-8c63-4893-afff-e7ae34b7321e,2024-08-03 21:09:32,,,,,,,,,,,100.320573,41566208.0,18.0,22.628626,1.161043,23.789669,1.157651,0.042035,6007.513075901,,,,,,,,,,,,100.185386,43364352.0,1373.0,1235.218992,1.15662,1236.375612,0.916008,0.000809,5984.838491501,,100.029121,38834176.0,220.0,242.957235,1.156878,244.114114,1.100689,0.004096,4749.619615501,
localhost:50002,info,Advertisement(apple > 0.7319777982269922) 802f1273-a162-4f20-ad29-5bcd7f5e667b,2024-08-03 21:09:33,100.056921,44818432.0,2923.0,2144.056063,1.15035,2145.206413,0.739661,0.000466,5985.824327601,,100.321012,41566208.0,18.0,22.846257,1.16355,24.009808,1.157603,0.04165,6008.670481401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.943063988362813) 01fe95fe-275c-4f64-bc7b-374680a47abf,2024-08-03 21:09:34,100.057045,44818432.0,2924.0,2145.219287,1.168441,2146.387728,0.739632,0.000466,5986.988120101,,100.320923,41566208.0,18.0,22.840366,1.157406,23.997772,1.157731,0.041671,6009.828382801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.10423829016116792) e2621b1c-4721-46c5-92a0-35bdee6215e5,2024-08-03 21:09:36,,,,,,,,,,,100.320848,41570304.0,18.0,21.329275,1.157901,22.487176,1.157612,0.04447,6010.985407201,,100.095386,42356736.0,1250.0,953.025506,0.904422,953.929928,0.763494,0.001048,5989.652131901,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.29340138392851867) 5a759758-cbf9-4b05-93e7-ed34b7a48b42,2024-08-03 21:09:37,,,,,,,,,,,100.32072,41570304.0,19.0,21.572674,1.160025,22.732699,1.157429,0.043989,6012.145658401,,100.095422,42360832.0,1251.0,952.997718,0.90886,953.906578,0.763489,0.001048,5990.570983601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.2611402748978576) 0a269433-1200-408c-a1ef-f0386034f230,2024-08-03 21:09:38,,,,,,,,,,,100.32055,41570304.0,18.0,22.611865,1.15725,23.769115,1.157429,0.042071,6013.308395601,,,,,,,,,,,,100.18549,43364352.0,1374.0,1237.333211,1.163457,1238.496668,0.916058,0.000807,5990.649570901,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8610578639074841) c9cf816a-cdf3-43d7-9594-71c91e2d66cd,2024-08-03 21:09:39,100.056864,44822528.0,2925.0,2146.838944,1.165344,2148.004287,0.739845,0.000466,5993.963762101,,100.321471,41590784.0,18.0,20.504334,1.163738,21.668072,1.157712,0.046151,6014.467992601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.932616857282721) f2a61b75-f3b5-43fc-9e37-8ed6e4b5a2f9,2024-08-03 21:09:40,,,,,,,,,,,100.321513,41590784.0,18.0,21.459425,1.159596,22.619021,1.157655,0.044211,6015.633614401,,,,,,,,,,,,100.185772,43368448.0,1375.0,1238.724327,1.163854,1239.88818,0.916102,0.000807,5994.126230901,,100.029061,38838272.0,221.0,243.374386,1.16055,244.534935,1.100659,0.004089,4755.402020601,
localhost:50002,info,Advertisement(apple > 0.40428976329795635) fd9cc8a1-dca6-493e-965c-a6e786ac0504,2024-08-03 21:09:41,,,,,,,,,,,100.321433,41590784.0,18.0,21.681079,1.164621,22.845701,1.157615,0.043772,6016.790926901,,100.095289,42360832.0,1251.0,953.120448,0.905522,954.02597,0.763496,0.001048,5995.105847001,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7682533703742624) 3e5b447b-2e7b-4575-8e6f-b940e9832f35,2024-08-03 21:09:43,100.05677,44826624.0,2927.0,2147.999028,1.158371,2149.157399,0.739714,0.000465,5995.124954501,,100.321604,41590784.0,17.0,22.825966,1.160313,23.986279,1.157615,0.041691,6017.948816401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5553995195038852) ee19a50e-caa8-4ec0-ba13-bd9e049d425e,2024-08-03 21:09:44,,,,,,,,,,,100.321789,41594880.0,18.0,23.086532,1.15489,24.241422,1.157655,0.041252,6019.105839201,,100.095432,42364928.0,1251.0,953.087664,0.909652,953.997316,0.763588,0.001048,5996.018306901,,,,,,,,,,,,,,,,,,,,,
