B1_Cpu,B1_Memory,B1_ResponseTime,B1_Throughput,B2_Cpu,B2_Memory,B2_ResponseTime,B2_Throughput,B3_Cpu,B3_Memory,B3_ResponseTime,B3_Throughput,B4_Cpu,B4_Memory,B4_ResponseTime,B4_Throughput,B5_Cpu,B5_Memory,B5_ResponseTime,B5_Throughput
0,0,0,0,100.200899,37240832,14.665871,0.068186,0,0,0,0,100.133661,37785600,109.256367,0.009153,99.955898,35672064,25.535229,0.039162
0,0,0,0,100.200452,37240832,14.464584,0.069134,100.000997,36474880,134.755622,0.007421,0,0,0,0,0,0,0,0
0,0,0,0,100.200443,37240832,14.65945,0.068215,0,0,0,0,100.134031,37785600,109.164105,0.009161,0,0,0,0
0,0,0,0,100.200491,37244928,14.997057,0.06668,100.000544,36474880,134.854157,0.007415,0,0,0,0,0,0,0,0
0,0,0,0,100.202615,37244928,13.539433,0.073858,0,0,0,0,100.132254,37789696,110.438255,0.009055,99.963214,35708928,24.796464,0.040328
0,0,0,0,100.2054682,37244928,13.538779,0.073862,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.205394,37244928,14.601404,0.068487,100.000385,36474880,133.940678,0.007466,0,0,0,0,0,0,0,0
0,0,0,0,100.204478,37244928,13.93817,0.071745,99.99911,36474880,134.045346,0.00746,0,0,0,0,0,0,0,0
0,0,0,0,100.20517,37249024,14.687916,0.068083,0,0,0,0,100.1336,37793792,109.626697,0.009122,0,0,0,0
100.04599,36200448,227.755196,0.004391,100.20498,37253120,15.665158,0.063836,0,0,0,0,0,0,0,0,0,0,0,0
100.046957,36200448,228.932958,0.004368,100.202846,37253120,15.656643,0.063871,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.205098,37253120,13.110639,0.076274,100.000378,36474880,135.885232,0.007359,0,0,0,0,0,0,0,0
0,0,0,0,100.2055444,37253120,13.118151,0.07623,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.205633,37240832,13.539047,0.07386,0,0,0,0,100.134251,37797888,110.482926,0.009051,99.961158,35708928,27.546607,0.036302
0,0,0,0,100.203837,37240832,13.624952,0.073395,100.000492,36483072,135.996355,0.007353,0,0,0,0,0,0,0,0
0,0,0,0,100.204712,37240832,14.708123,0.06799,0,0,0,0,100.131473,37797888,111.223112,0.008991,0,0,0,0
100.044602,36200448,229.35157,0.00436,100.20509,37240832,15.691271,0.06373,0,0,0,0,0,0,0,0,0,0,0,0
100.044915,36163584,230.520391,0.004338,100.202989,37240832,15.696442,0.063709,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.205555,37240832,14.64009,0.068306,99.999472,36442112,135.990444,0.007353,0,0,0,0,0,0,0,0
0,0,0,0,100.2062864,37240832,14.641793,0.068298,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.206241,37240832,13.984341,0.071509,100.000132,36470784,136.119138,0.007347,0,0,0,0,0,0,0,0
0,0,0,0,100.20512,37240832,14.735974,0.067861,0,0,0,0,100.129476,37797888,112.781264,0.008867,99.961358,35672064,26.847591,0.037247
0,0,0,0,100.204014,37240832,13.570413,0.07369,0,0,0,0,100.129707,37797888,113.980995,0.008773,0,0,0,0
100.044203,36163584,232.109136,0.004308,100.205071,37240832,14.550648,0.068725,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.203126,37244928,14.987486,0.066722,100.00034,36470784,136.092785,0.007348,0,0,0,0,0,0,0,0
100.047223,36196352,233.287944,0.004287,100.203093,37371904,15.729222,0.063576,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.2060052,37384192,15.729384,0.063575,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.205158,37384192,16.425843,0.06088,99.999282,36470784,135.311634,0.00739,0,0,0,0,0,0,0,0
0,0,0,0,100.207325,37384192,13.960106,0.071633,100.000629,36454400,135.273008,0.007392,0,0,0,0,0,0,0,0
0,0,0,0,100.209408,37384192,14.77304,0.067691,0,0,0,0,100.130198,37810176,115.10267,0.008688,99.965014,35672064,27.312109,0.036614
0,0,0,0,100.209634,37384192,14.744708,0.067821,0,0,0,0,100.130379,37814272,115.608006,0.00865,0,0,0,0
0,0,0,0,100.209448,37384192,14.70112,0.068022,99.999039,36458496,136.326512,0.007335,0,0,0,0,0,0,0,0
100.047135,36184064,236.065557,0.004236,100.209304,37408768,14.598796,0.068499,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.2076632,37416960,14.595621,0.068514,0,0,0,0,0,0,0,0,0,0,0,0
100.046071,36184064,237.230463,0.004215,100.207073,37416960,14.60396,0.068475,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.207432,37416960,14.793376,0.067598,0,0,0,0,100.129141,37814272,116.273527,0.0086,99.964467,35672064,26.597293,0.037598
0,0,0,0,100.207855,37416960,14.850967,0.067336,99.999047,36466688,137.184067,0.007289,0,0,0,0,0,0,0,0
0,0,0,0,100.205869,37416960,15.112036,0.066172,100.001293,36466688,136.395182,0.007332,0,0,0,0,0,0,0,0
0,0,0,0,100.205863,37425152,15.966534,0.062631,0,0,0,0,100.129369,37826560,117.216196,0.008531,0,0,0,0
100.048496,36184064,238.850523,0.004187,100.207489,37429248,13.451525,0.074341,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.2080786,37429248,13.441186,0.074398,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.207454,37429248,14.04857,0.071182,99.999917,36495360,137.287009,0.007284,0,0,0,0,0,0,0,0
100.048197,36188160,240.004687,0.004167,100.2099,37429248,14.631576,0.068345,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.20863,37429248,13.647575,0.073273,0,0,0,0,100.13201,37834752,118.820854,0.008416,0,0,0,0
0,0,0,0,100.209625,37429248,14.815072,0.067499,100.000052,36499456,138.328309,0.007229,0,0,0,0,0,0,0,0
0,0,0,0,100.208479,37433344,12.327562,0.081119,99.999368,36474880,138.31094,0.00723,0,0,0,0,0,0,0,0
0,0,0,0,100.209839,37433344,12.579477,0.079495,100.003425,36474880,137.525361,0.007271,0,0,0,0,0,0,0,0
0,0,0,0,100.2106951,37433344,12.574471,0.079526,0,0,0,0,0,0,0,0,0,0,0,0
100.047652,36163584,241.601772,0.004139,100.210126,37433344,13.482048,0.074173,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.210765,37437440,13.670471,0.07315,0,0,0,0,100.130596,37847040,119.253065,0.008386,0,0,0,0
100.048032,36249600,242.759476,0.004119,100.209903,37437440,14.642033,0.068297,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.208836,37437440,11.759018,0.085041,100.00349,36478976,139.31967,0.007178,0,0,0,0,0,0,0,0
0,0,0,0,100.209649,37437440,11.107895,0.090026,100.00238,36507648,139.455368,0.007171,0,0,0,0,0,0,0,0
0,0,0,0,100.208371,37437440,11.336923,0.088207,0,0,0,0,100.132402,37851136,120.908909,0.008271,99.969158,35901440,27.935044,0.035797
0,0,0,0,100.2117169,37441536,11.334167,0.088229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.211104,37441536,11.335594,0.088218,0,0,0,0,100.13127,37851136,122.021473,0.008195,0,0,0,0
100.045339,36253696,245.510359,0.004073,100.209445,37441536,12.354321,0.080943,0,0,0,0,0,0,0,0,0,0,0,0
100.044696,36257792,246.676884,0.004054,100.21002,37441536,12.35694,0.080926,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.21264,37441536,12.401322,0.080637,100.003158,36507648,140.316685,0.007127,0,0,0,0,0,0,0,0
0,0,0,0,100.211304,37441536,11.738025,0.085193,100.002567,36507648,140.452135,0.00712,0,0,0,0,0,0,0,0
0,0,0,0,100.211229,37441536,11.368828,0.08796,0,0,0,0,100.134408,37851136,122.461022,0.008166,0,0,0,0
0,0,0,0,100.2102346,37441536,11.377337,0.087894,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.210208,37441536,11.378638,0.087884,0,0,0,0,100.1378,37855232,123.211805,0.008116,99.966215,36020224,28.392273,0.035221
0,0,0,0,100.211444,37441536,11.592471,0.086263,100.005397,36511744,140.404284,0.007122,0,0,0,0,0,0,0,0
100.051528,36265984,248.270121,0.004028,100.212533,37441536,12.375701,0.080804,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.211263,37441536,13.007886,0.076876,100.005325,36511744,139.637937,0.007161,0,0,0,0,0,0,0,0
100.050726,36270080,249.435675,0.004009,100.216532,37441536,13.542561,0.073841,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.215451,37441536,13.682171,0.073088,0,0,0,0,100.136036,37806080,121.75699,0.008213,0,0,0,0
0,0,0,0,100.2143366,37441536,13.680267,0.073098,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.216077,37441536,12.518702,0.07988,0,0,0,0,100.137321,38010880,123.208891,0.008116,99.967083,36085760,28.855613,0.034655
0,0,0,0,100.214791,37441536,13.124515,0.076193,100.003945,36515840,140.482072,0.007118,0,0,0,0,0,0,0,0
0,0,0,0,100.213663,37441536,12.468309,0.080203,100.003594,36524032,140.623976,0.007111,0,0,0,0,0,0,0,0
0,0,0,0,100.214563,37441536,11.36191,0.088013,0,0,0,0,100.140153,38121472,123.365014,0.008106,0,0,0,0
100.049734,36229120,252.218126,0.003965,100.212995,37441536,12.375962,0.080802,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.213437,37441536,12.537428,0.079761,0,0,0,0,100.139396,38158336,123.229815,0.008115,99.96607,36098048,29.278498,0.034155
0,0,0,0,100.2144128,37441536,12.540896,0.079739,0,0,0,0,0,0,0,0,0,0,0,0
100.049293,36261888,253.374766,0.003947,100.215656,37441536,13.559847,0.073747,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.214539,37441536,13.766398,0.072641,100.00383,36528128,141.456893,0.007069,0,0,0,0,0,0,0,0
0,0,0,0,100.216387,37441536,13.123774,0.076198,100.0058,36528128,141.60578,0.007062,0,0,0,0,0,0,0,0
0,0,0,0,100.216315,37441536,13.723332,0.072869,0,0,0,0,100.14265,38187008,122.649893,0.008153,0,0,0,0
0,0,0,0,100.216659,37445632,12.567472,0.079571,0,0,0,0,100.144542,38215680,123.231146,0.008115,99.967166,36106240,29.719428,0.033648
0,0,0,0,100.215243,37445632,13.003681,0.076901,100.007941,36528128,141.532886,0.007065,0,0,0,0,0,0,0,0
0,0,0,0,100.2182864,37445632,12.995576,0.076949,0,0,0,0,0,0,0,0,0,0,0,0
100.056153,36261888,254.980803,0.003922,100.217678,37445632,13.58881,0.07359,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.220779,37445632,14.417304,0.069361,100.008131,36528128,140.797613,0.007102,0,0,0,0,0,0,0,0
100.057034,36265984,256.146743,0.003904,100.223241,37445632,14.750851,0.067793,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.223216,37445632,13.73805,0.072791,0,0,0,0,100.14402,38215680,124.274143,0.008047,0,0,0,0
0,0,0,0,100.22334,37445632,14.291803,0.06997,100.009589,36556800,140.713129,0.007107,0,0,0,0,0,0,0,0
0,0,0,0,100.223411,37445632,14.907611,0.06708,0,0,0,0,100.144455,38223872,124.428647,0.008037,99.969474,36073472,28.976055,0.034511
0,0,0,0,100.2242167,37445632,14.911728,0.067061,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.223594,37445632,14.805167,0.067544,100.008773,36556800,140.877734,0.007098,0,0,0,0,0,0,0,0
100.058891,36265984,257.731206,0.00388,100.223659,37445632,13.651384,0.073253,0,0,0,0,0,0,0,0,0,0,0,0
100.058887,36270080,258.88365,0.003863,100.223055,37445632,13.656857,0.073223,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.223358,37445632,13.743666,0.072761,100.008442,36556800,141.731764,0.007056,0,0,0,0,0,0,0,0
0,0,0,0,100.222245,37445632,14.908988,0.067074,0,0,0,0,100.144161,38240256,125.893852,0.007943,0,0,0,0
0,0,0,0,100.221159,37445632,15.158258,0.065971,100.008177,36556800,140.980557,0.007093,0,0,0,0,0,0,0,0
0,0,0,0,100.2222182,37445632,15.158077,0.065971,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.221973,37445632,14.900931,0.06711,0,0,0,0,100.145504,38248448,126.77742,0.007888,99.973819,36073472,29.414034,0.033997
0,0,0,0,100.220358,37445632,12.946923,0.077238,100.008379,36556800,141.825239,0.007051,0,0,0,0,0,0,0,0
100.059121,36270080,260.481017,0.003839,100.221462,37445632,13.669412,0.073156,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.220099,37445632,14.354758,0.069663,100.008145,36556800,141.083412,0.007088,0,0,0,0,0,0,0,0
0,0,0,0,100.224745,37445632,14.904088,0.067096,0,0,0,0,100.144951,38256640,127.507619,0.007843,0,0,0,0
100.05931,36274176,261.672039,0.003822,100.224841,37445632,16.000083,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.2237166,37445632,16.003329,0.062487,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.223019,37445632,13.751584,0.072719,0,0,0,0,100.145338,38256640,127.937445,0.007816,99.972161,36114432,31.031772,0.032225
0,0,0,0,100.223729,37445632,14.476005,0.06908,100.010849,36556800,141.927383,0.007046,0,0,0,0,0,0,0,0
0,0,0,0,100.222214,37445632,13.812499,0.072398,100.01005,36524032,142.092506,0.007038,0,0,0,0,0,0,0,0
0,0,0,0,100.222195,37445632,14.926783,0.066994,0,0,0,0,100.143757,38207488,127.955603,0.007815,0,0,0,0
100.05764,36622336,263.245378,0.003799,100.225117,37445632,14.886054,0.067177,0,0,0,0,0,0,0,0,0,0,0,0
100.058865,36704256,264.41306,0.003782,100.224167,37445632,14.877157,0.067217,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.224972,37445632,14.921287,0.067018,0,0,0,0,100.14226,38207488,129.105547,0.007746,99.97689,36122624,30.308123,0.032994
0,0,0,0,100.2274836,37445632,14.91847,0.067031,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.227529,37445632,15.08946,0.066271,100.009822,36548608,142.918467,0.006997,0,0,0,0,0,0,0,0
0,0,0,0,100.226717,37445632,14.924219,0.067005,0,0,0,0,100.142338,38252544,128.409136,0.007788,0,0,0,0
0,0,0,0,100.225896,37445632,15.592256,0.064134,100.007797,36548608,143.092029,0.006989,0,0,0,0,0,0,0,0
0,0,0,0,100.226983,37445632,14.909489,0.067071,0,0,0,0,100.147721,38301696,129.149191,0.007743,99.975757,36122624,29.567255,0.033821
100.05731,36896768,264.858704,0.003776,100.225861,37457920,16.044157,0.062328,0,0,0,0,0,0,0,0,0,0,0,0
100.059784,36900864,266.017045,0.003759,100.226323,37457920,16.034528,0.062365,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.2250542,37462016,16.050884,0.062302,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.224457,37462016,16.628789,0.060137,100.008506,36548608,143.000171,0.006993,0,0,0,0,0,0,0,0
0,0,0,0,100.22452,37462016,15.045552,0.066465,100.007676,36548608,144.094292,0.00694,0,0,0,0,0,0,0,0
0,0,0,0,100.224323,37462016,16.076316,0.062203,0,0,0,0,100.147489,38305792,130.026618,0.007691,0,0,0,0
0,0,0,0,100.226401,37462016,16.093376,0.062137,0,0,0,0,100.147809,38305792,130.331993,0.007673,99.976103,36089856,28.838696,0.034676
0,0,0,0,100.226902,37462016,14.929826,0.06698,100.009408,36782080,143.986196,0.006945,0,0,0,0,0,0,0,0
0,0,0,0,100.224907,37462016,15.191479,0.065826,100.009292,36872192,143.264349,0.00698,0,0,0,0,0,0,0,0
0,0,0,0,100.2273176,37462016,15.193703,0.065817,0,0,0,0,0,0,0,0,0,0,0,0
100.067663,36917248,268.77836,0.003721,100.226467,37462016,16.077353,0.062199,0,0,0,0,0,0,0,0,0,0,0,0
100.066664,36929536,269.945318,0.003704,100.227045,37462016,16.069561,0.062229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.226843,37462016,14.918176,0.067032,0,0,0,0,100.150345,38318080,132.811169,0.007529,0,0,0,0
0,0,0,0,100.22647,37462016,15.310012,0.065317,100.009898,37056512,144.053953,0.006942,0,0,0,0,0,0,0,0
0,0,0,0,100.225777,37462016,16.095701,0.062128,0,0,0,0,100.149483,38322176,132.652907,0.007538,99.976029,36089856,29.283483,0.034149
0,0,0,0,100.225832,37462016,16.720122,0.059808,100.012063,37167104,143.348786,0.006976,0,0,0,0,0,0,0,0
0,0,0,0,100.2246139,37462016,16.724826,0.059791,0,0,0,0,0,0,0,0,0,0,0,0
100.068495,36937728,271.545299,0.003683,100.228592,37462016,14.931128,0.066974,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.22959,37462016,14.930478,0.066977,0,0,0,0,100.153307,38330368,133.263802,0.007504,0,0,0,0
100.070999,36950016,272.707218,0.003667,100.229467,37462016,16.096909,0.062124,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.227262,37462016,16.821016,0.059449,100.012274,37179392,144.162704,0.006937,0,0,0,0,0,0,0,0
0,0,0,0,100.227514,37462016,16.165639,0.06186,100.012713,37179392,144.361752,0.006927,0,0,0,0,0,0,0,0
0,0,0,0,100.22852,37462016,16.103193,0.062099,0,0,0,0,100.153964,38293504,134.983288,0.007408,99.982323,36110336,29.738638,0.033626
0,0,0,0,100.2289601,37462016,16.097717,0.062121,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.228458,37462016,13.958512,0.071641,100.016116,37191680,145.157027,0.006889,0,0,0,0,0,0,0,0
0,0,0,0,100.22826,37462016,14.957658,0.066855,0,0,0,0,100.156389,38334464,134.884732,0.007414,0,0,0,0
100.07258,36917248,275.439985,0.003631,100.229661,37462016,14.985482,0.066731,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.229602,37462016,15.630928,0.063976,100.016434,37220352,145.364143,0.006879,0,0,0,0,0,0,0,0
100.072347,36950016,276.593147,0.003615,100.231877,37462016,16.167956,0.061851,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.230499,37462016,16.125311,0.062014,0,0,0,0,100.157423,38334464,136.14064,0.007345,99.980959,36155392,30.185986,0.033128
0,0,0,0,100.2311821,37462016,16.125376,0.062014,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.231036,37445632,15.486518,0.064572,100.015601,37224448,145.279944,0.006883,0,0,0,0,0,0,0,0
0,0,0,0,100.235165,37445632,14.962317,0.066835,0,0,0,0,100.1556,38334464,136.500598,0.007326,0,0,0,0
0,0,0,0,100.233487,37445632,15.08943,0.066272,100.01892,37228544,146.382892,0.006831,0,0,0,0,0,0,0,0
100.078428,36954112,277.028748,0.00361,100.233802,37498880,16.195799,0.061744,0,0,0,0,0,0,0,0,0,0,0,0
100.078609,36958208,278.19382,0.003595,100.233056,37498880,16.193946,0.061751,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.235225,37511168,14.964668,0.066824,0,0,0,0,100.158674,38404096,138.500664,0.00722,99.981605,36261888,30.606979,0.032672
0,0,0,0,100.2341516,37511168,14.968758,0.066806,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.235501,37511168,15.19311,0.065819,100.018724,37236736,147.203302,0.006793,0,0,0,0,0,0,0,0
0,0,0,0,100.234433,37519360,15.446091,0.064741,100.01995,37240832,146.49642,0.006826,0,0,0,0,0,0,0,0
0,0,0,0,100.234754,37519360,16.135566,0.061975,0,0,0,0,100.1607,38404096,138.115517,0.00724,0,0,0,0
100.078038,36978688,278.63429,0.003589,100.233654,37523456,16.220772,0.061649,0,0,0,0,0,0,0,0,0,0,0,0
100.078204,36978688,279.804468,0.003574,100.234501,37531648,16.214081,0.061675,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.235319,37531648,15.540494,0.064348,100.019307,37244928,147.309209,0.006788,0,0,0,0,0,0,0,0
0,0,0,0,100.2342405,37531648,15.543064,0.064337,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.235544,37531648,16.133543,0.061983,0,0,0,0,100.161424,38420480,139.692777,0.007159,99.983146,36352000,31.046979,0.032209
0,0,0,0,100.234215,37531648,16.136879,0.06197,0,0,0,0,100.162158,38408192,138.574202,0.007216,0,0,0,0
0,0,0,0,100.233275,37531648,16.312015,0.061305,100.021893,37232640,148.405458,0.006738,0,0,0,0,0,0,0,0
0,0,0,0,100.235744,37535744,13.830687,0.072303,100.02142,37232640,148.31006,0.006743,0,0,0,0,0,0,0,0
0,0,0,0,100.234757,37539840,14.973535,0.066784,0,0,0,0,100.160514,38424576,140.862179,0.007099,99.989388,36315136,30.312117,0.03299
100.079545,36958208,283.701794,0.003525,100.235963,37539840,15.087405,0.06628,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.236837,37539840,15.083983,0.066295,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.236381,37539840,15.49445,0.064539,100.020545,37220352,148.507029,0.006734,0,0,0,0,0,0,0,0
100.080108,36990976,284.863872,0.00351,100.239249,37539840,16.253455,0.061525,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.239723,37539840,17.291941,0.05783,0,0,0,0,100.159487,38404096,140.193035,0.007133,0,0,0,0
0,0,0,0,100.239373,37539840,15.348155,0.065154,100.023696,37220352,148.398034,0.006739,0,0,0,0,0,0,0,0
0,0,0,0,100.239725,37539840,14.957206,0.066857,0,0,0,0,100.158899,38432768,142.055406,0.00704,99.989209,36302848,30.753486,0.032517
0,0,0,0,100.238571,37539840,15.857701,0.063061,100.022154,37249024,148.609885,0.006729,0,0,0,0,0,0,0,0
0,0,0,0,100.2377119,37539840,15.857606,0.063061,0,0,0,0,0,0,0,0,0,0,0,0
100.079429,36990976,286.467932,0.003491,100.237402,37539840,15.095096,0.066247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.237835,37543936,14.960531,0.066843,0,0,0,0,100.158922,38432768,142.977169,0.006994,0,0,0,0
0,0,0,0,100.240036,37543936,15.717184,0.063625,100.027021,37249024,148.48471,0.006735,0,0,0,0,0,0,0,0
0,0,0,0,100.23853,37543936,16.130888,0.061993,0,0,0,0,100.159961,38432768,143.220562,0.006982,99.988082,36298752,28.897973,0.034605
0,0,0,0,100.238043,37556224,15.306733,0.065331,100.027127,37249024,149.600577,0.006684,0,0,0,0,0,0,0,0
0,0,0,0,100.238016,37666816,13.80791,0.072422,0,0,0,0,100.167444,38432768,143.424767,0.006972,0,0,0,0
0,0,0,0,100.2387595,37666816,13.814148,0.07239,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.237707,37666816,14.02092,0.071322,100.025682,37253120,149.492518,0.006689,0,0,0,0,0,0,0,0
100.077106,36999168,289.245616,0.003457,100.239946,37670912,15.139953,0.06605,0,0,0,0,0,0,0,0,0,0,0,0
100.077808,37003264,290.405692,0.003443,100.238938,37670912,15.129926,0.066094,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.241248,37670912,15.694843,0.063715,100.026965,37253120,149.697845,0.00668,0,0,0,0,0,0,0,0
0,0,0,0,100.240076,37670912,13.841706,0.072245,0,0,0,0,100.168107,38432768,146.710558,0.006816,99.994194,36298752,30.467676,0.032822
0,0,0,0,100.242936,37670912,13.834699,0.072282,0,0,0,0,100.168863,38432768,145.028289,0.006895,0,0,0,0
0,0,0,0,100.241122,37670912,14.636409,0.068323,100.027503,37257216,150.493536,0.006645,0,0,0,0,0,0,0,0
0,0,0,0,100.2432766,37670912,14.647173,0.068273,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.243951,37670912,13.991262,0.071473,100.032322,37257216,150.697476,0.006636,0,0,0,0,0,0,0,0
100.076324,37007360,293.192007,0.003411,100.243021,37670912,13.960081,0.071633,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.243995,37675008,12.674691,0.078897,0,0,0,0,100.167767,38432768,147.904582,0.006761,99.993317,36315136,30.888699,0.032374
0,0,0,0,100.244278,37675008,13.798897,0.07247,100.031538,37257216,150.610038,0.00664,0,0,0,0,0,0,0,0
0,0,0,0,100.24313,37675008,14.060619,0.071121,100.030818,37257216,149.896464,0.006671,0,0,0,0,0,0,0,0
0,0,0,0,100.245783,37675008,13.813646,0.072392,0,0,0,0,100.170256,38440960,147.820586,0.006765,0,0,0,0
0,0,0,0,100.244342,37675008,13.816352,0.072378,0,0,0,0,0,0,0,0,0,0,0,0
100.07555,36970496,295.933006,0.003379,100.245464,37675008,11.645753,0.085868,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.244047,37675008,12.093407,0.08269,100.03216,37220352,151.594474,0.006597,0,0,0,0,0,0,0,0
100.08236,37003264,297.091788,0.003366,100.24636,37679104,12.825784,0.077968,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.244121,37683200,13.53864,0.073863,100.03169,37253120,150.884435,0.006628,0,0,0,0,0,0,0,0
0,0,0,0,100.244213,37683200,12.698832,0.078747,0,0,0,0,100.174543,38412288,149.40001,0.006693,0,0,0,0
0,0,0,0,100.242989,37683200,11.312039,0.088401,100.03215,37253120,151.706033,0.006592,0,0,0,0,0,0,0,0
0,0,0,0,100.243526,37683200,11.3029,0.088473,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.243014,37683200,10.641024,0.093976,100.03154,37253120,151.900411,0.006583,0,0,0,0,0,0,0,0
100.080213,37003264,298.718201,0.003348,100.241826,37683200,11.652791,0.085816,0,0,0,0,0,0,0,0,0,0,0,0
100.081211,37011456,299.882362,0.003335,100.242645,37683200,11.662228,0.085747,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.242632,37683200,12.687725,0.078816,0,0,0,0,100.176821,38416384,150.224337,0.006657,99.993196,36319232,32.951752,0.030347
0,0,0,0,100.240762,37683200,12.708984,0.078684,0,0,0,0,100.174951,38416384,151.015177,0.006622,0,0,0,0
0,0,0,0,100.240901,37683200,13.76191,0.072664,100.030886,37253120,150.884557,0.006628,0,0,0,0,0,0,0,0
0,0,0,0,100.2433328,37687296,13.758673,0.072681,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.242572,37687296,13.107797,0.07629,100.031881,37253120,151.081909,0.006619,0,0,0,0,0,0,0,0
0,0,0,0,100.255248,37687296,10.401769,0.096137,0,0,0,0,100.17651,38453248,152.551745,0.006555,99.993725,36356096,32.243846,0.031014
0,0,0,0,100.253755,37687296,10.89135,0.091816,100.0314,37253120,151.883984,0.006584,0,0,0,0,0,0,0,0
100.080047,37113856,302.617528,0.003305,100.255108,37687296,11.715485,0.085357,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.254715,37687296,12.708593,0.078687,0,0,0,0,100.176499,38453248,152.628651,0.006552,0,0,0,0
100.080744,37117952,303.786182,0.003292,100.254124,37687296,12.858183,0.077771,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.2528333,37687296,12.862456,0.077746,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.252569,37687296,13.711727,0.07293,100.031191,37253120,152.086228,0.006575,0,0,0,0,0,0,0,0
0,0,0,0,100.253166,37687296,11.575617,0.086388,0,0,0,0,100.174539,38457344,152.506335,0.006557,99.994411,35926016,32.715978,0.030566
0,0,0,0,100.253431,37687296,11.569906,0.086431,0,0,0,0,100.174791,38457344,153.063817,0.006533,0,0,0,0
0,0,0,0,100.252365,37687296,12.662431,0.078974,100.03074,37257216,152.898201,0.00654,0,0,0,0,0,0,0,0
