date,HopCount,Timestamp_0,BrokerId_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,BrokerId_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,BrokerId_2,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-07-31 16:14:35,2.0,1.1375505000000885,2.0,100.353881,39305216,1.168564,2,1.152289,1.158032,2.310321,0.432840,0.0,3.0,100.168369,39030784,0.744501,386,284.294331,0.901397,285.195728,0.003506,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:36,3.0,1.3883078999999725,2.0,100.354439,39305216,1.168564,1,1.397969,1.156290,2.554260,0.391503,346.85076989999993,4.0,100.235831,39575552,0.908029,379,346.852990,1.158031,348.011021,0.002873,5.0,100.095822,37150720,1.079377,82,88.989752,1.156376,90.146129,0.011093
2024-07-31 16:14:37,0.0,0.0,0.0,100.35491937144486,39305216,1.168564,0,1.397969,1.157888,2.555858,0.391258,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:38,2.0,2.5409155999998347,2.0,100.354937,39305216,1.168564,0,2.556788,1.157888,3.714676,0.269202,0.0,3.0,100.168683,39002112,0.744228,386,284.335254,0.906943,285.242197,0.003506,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:39,0.0,0.0,0.0,100.35452978698818,39297024,1.168564,0,2.556788,1.162820,3.719608,0.268846,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:40,2.0,1.139612199999874,2.0,100.354132,39297024,1.169395,2,1.154485,1.162820,2.317305,0.431536,0.0,1.0,100.134950,38924288,0.742372,767,569.528841,1.160321,570.689162,0.001752,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:41,2.0,1.552688499999931,2.0,100.353603,39297024,1.167673,4,1.567562,1.158487,2.726049,0.366831,0.0,3.0,100.168395,38809600,0.745022,386,284.348113,0.901200,285.249313,0.003506,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:42,2.0,2.626774899999873,2.0,100.353239,39297024,1.167673,3,2.636901,1.160599,3.797501,0.263331,0.0,4.0,100.235506,39575552,0.908781,379,348.489166,1.159006,349.648172,0.002860,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:43,2.0,3.4573310999999194,2.0,100.353873,39297024,1.167673,2,3.474172,1.157962,4.632134,0.215883,0.0,1.0,100.134712,38928384,0.742583,768,570.686259,1.164961,571.851220,0.001749,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:44,0.0,0.0,0.0,100.3556707640964,39321600,1.167673,1,3.474172,1.160148,4.634320,0.215781,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:45,2.0,4.11526600000002,2.0,100.355467,39321600,1.167673,1,4.132139,1.160148,5.292287,0.188954,0.0,3.0,100.168007,38809600,0.744887,386,284.372828,0.904770,285.277598,0.003505,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:46,3.0,4.9344498000000385,2.0,100.355161,39321600,1.170217,1,4.944110,1.155374,6.099485,0.163948,348.0255961999999,4.0,100.234793,39575552,0.908222,380,348.030318,1.160254,349.190572,0.002864,5.0,100.095470,37154816,1.079222,82,88.208056,1.152690,89.360746,0.011191
2024-07-31 16:14:47,2.0,1.460738900000024,2.0,100.354868,39321600,1.168646,3,1.469896,1.157051,2.626947,0.380670,0.0,4.0,100.234743,39612416,0.908245,381,348.874831,1.153377,350.028208,0.002857,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:48,2.0,2.2948331999998572,2.0,100.354573,39428096,1.167867,3,2.309706,1.156826,3.466532,0.288473,0.0,1.0,100.134583,38928384,0.742687,770,571.069524,1.157370,572.226894,0.001748,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:49,2.0,3.321938700000146,2.0,100.353950,39604224,1.167867,2,3.336812,1.157496,4.494307,0.222504,0.0,3.0,100.167167,38809600,0.745156,387,285.281882,0.901912,286.183794,0.003494,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:50,2.0,3.568295600000056,2.0,100.354238,39706624,1.167867,1,3.585169,1.163522,4.748691,0.210584,0.0,3.0,100.168364,38838272,0.745156,386,285.310564,0.905823,286.216388,0.003494,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:51,0.0,0.0,0.0,100.35371390714792,39804928,1.167867,0,3.585169,1.160128,4.745297,0.210735,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:52,2.0,4.626755599999797,2.0,100.354503,39804928,1.169400,2,4.643629,1.160128,5.803757,0.172302,0.0,1.0,100.134450,38977536,0.742727,770,572.223294,1.161051,573.384345,0.001744,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:53,3.0,1.4671555999998418,2.0,100.354220,39796736,1.168460,3,1.474314,1.164988,2.639302,0.378888,351.4950844,4.0,100.237844,39612416,0.908255,382,351.497806,1.162210,352.660016,0.002836,5.0,100.094636,37167104,1.079652,82,89.751453,1.159255,90.910708,0.011000
2024-07-31 16:14:54,2.0,2.515886000000137,2.0,100.354454,39800832,1.167841,3,2.531759,1.156295,3.688054,0.271146,0.0,3.0,100.169501,38838272,0.745206,387,285.324963,0.902058,286.227021,0.003494,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:55,2.0,2.7538604000001214,2.0,100.353283,39800832,1.167794,4,2.770733,1.162885,3.933618,0.254219,0.0,3.0,100.169681,38821888,0.745430,387,285.353540,0.907328,286.260868,0.003493,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:56,2.0,3.7878751999999167,2.0,100.353618,39800832,1.167794,3,3.797536,1.157657,4.955194,0.201808,0.0,4.0,100.238347,39600128,0.908103,383,350.420343,1.167382,351.587725,0.002844,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:57,2.0,4.624734400000079,2.0,100.353016,39804928,1.167598,4,4.639506,1.160679,5.800185,0.172408,0.0,1.0,100.134597,38961152,0.742466,772,572.612468,1.164484,573.776952,0.001743,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:58,2.0,4.622988200000009,2.0,100.353358,39804928,1.167598,3,4.639861,1.162285,5.802146,0.172350,0.0,1.0,100.134989,38961152,0.742987,774,573.775435,1.160303,574.935737,0.001739,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:14:59,0.0,0.0,0.0,100.35272805311764,39809024,1.167598,2,4.639861,1.162240,5.802101,0.172351,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:00,2.0,4.6732964000000266,2.0,100.352862,39809024,1.167598,2,4.690170,1.162240,5.852410,0.170870,0.0,3.0,100.169840,38821888,0.745538,388,283.559196,0.907296,284.466493,0.003515,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:01,2.0,4.0087630000000445,2.0,100.352687,39809024,1.169277,2,4.023911,1.160160,5.184071,0.192899,0.0,3.0,100.169211,38821888,0.745508,388,284.489354,0.902307,285.391661,0.003504,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:02,3.0,4.930311500000016,2.0,100.352282,39780352,1.168178,3,4.937968,1.157013,6.094980,0.164069,352.6827246999999,4.0,100.237702,39600128,0.908204,383,352.686446,1.162681,353.849128,0.002826,5.0,100.095215,37171200,1.079413,83,88.971027,1.158573,90.129600,0.011095
2024-07-31 16:15:03,2.0,2.6140479999999116,2.0,100.351697,39780352,1.167794,3,2.623710,1.156288,3.779998,0.264550,0.0,4.0,100.236625,39604224,0.907857,385,353.145997,1.159888,354.305885,0.002822,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:04,2.0,3.461811500000067,2.0,100.353121,39796736,1.167563,4,3.475682,1.162056,4.637738,0.215622,0.0,1.0,100.134166,38961152,0.742984,776,575.325540,1.160160,576.485701,0.001735,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:05,2.0,4.1021290999999565,2.0,100.352662,39796736,1.167563,3,4.119002,1.159337,5.278340,0.189454,0.0,3.0,100.168732,38825984,0.745732,389,284.515265,0.912765,285.428030,0.003504,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:06,0.0,0.0,0.0,100.3521047997313,39796736,1.167563,2,4.119002,1.160610,5.279612,0.189408,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:07,2.0,4.621376200000213,2.0,100.352260,39796736,1.167563,2,4.637670,1.160610,5.798280,0.172465,0.0,1.0,100.133918,38965248,0.742636,778,576.483661,1.159013,577.642673,0.001731,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:08,2.0,4.603643099999999,2.0,100.351845,39829504,1.168555,3,4.619172,1.160668,5.779840,0.173015,0.0,3.0,100.168323,38825984,0.745968,389,285.442486,0.914066,286.356552,0.003492,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:09,3.0,4.935567600000013,2.0,100.352030,39829504,1.168367,3,4.945229,1.156905,6.102135,0.163877,353.83986860000005,4.0,100.236339,39616512,0.908506,385,353.841589,1.164153,355.005742,0.002817,5.0,100.095645,37171200,1.079413,83,89.354565,1.160272,90.514837,0.011048
2024-07-31 16:15:10,2.0,2.6103664000002027,2.0,100.351818,39829504,1.168367,2,2.620028,1.164770,3.784798,0.264215,0.0,4.0,100.237012,39616512,0.907685,387,354.693887,1.159103,355.852989,0.002810,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:11,2.0,3.5350306000000273,2.0,100.351494,39833600,1.168373,3,3.551904,1.154638,4.706542,0.212470,0.0,3.0,100.167876,38846464,0.745508,390,285.467487,0.912497,286.379984,0.003492,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:12,2.0,3.787940499999877,2.0,100.351100,39833600,1.167523,4,3.802312,1.158450,4.960761,0.201582,0.0,3.0,100.167817,38846464,0.745508,389,285.483787,0.904316,286.388103,0.003492,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:13,0.0,0.0,0.0,100.35095163622502,39833600,1.167523,3,3.802312,1.159589,4.961901,0.201536,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:14,2.0,3.4554683999999725,2.0,100.350724,39833600,1.167523,3,3.470341,1.159589,4.629930,0.215986,0.0,1.0,100.133583,38977536,0.742937,782,579.187931,1.164770,580.352701,0.001723,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:15,3.0,3.7633635999998205,2.0,100.350373,39833600,1.168071,3,3.773026,1.157304,4.930330,0.202826,355.01452110000014,4.0,100.235859,39616512,0.908320,387,355.016243,1.161739,356.177981,0.002808,5.0,100.094880,37171200,1.079672,83,89.728762,1.157552,90.886313,0.011003
2024-07-31 16:15:16,2.0,4.613773000000037,2.0,100.350027,39833600,1.167888,3,4.630646,1.157907,5.788553,0.172755,0.0,1.0,100.133414,38936576,0.742657,782,580.344366,1.158638,581.503004,0.001720,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:17,2.0,4.924199300000055,2.0,100.349507,39866368,1.168339,3,4.933861,1.157847,6.091708,0.164158,0.0,4.0,100.237522,39616512,0.908142,388,353.924665,1.157749,355.082414,0.002816,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:18,2.0,4.160320499999898,2.0,100.350394,39985152,1.167498,4,4.175194,1.160678,5.335872,0.187411,0.0,3.0,100.167640,38805504,0.746306,390,286.392457,0.902772,287.295229,0.003481,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:19,2.0,4.403336800000034,2.0,100.350861,40079360,1.166877,4,4.420210,1.170920,5.591131,0.178855,0.0,3.0,100.166877,38805504,0.746152,391,286.420792,0.906788,287.327580,0.003480,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:20,0.0,0.0,0.0,100.35245047686571,40120320,1.166950,4,4.420210,1.157695,5.577905,0.179279,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:21,3.0,3.7842568999999457,2.0,100.351941,40120320,1.166764,5,3.791918,1.157695,4.949613,0.202036,355.00466499999993,4.0,100.236250,39616512,0.908002,389,355.006386,1.156351,356.162737,0.002808,5.0,100.094023,37175296,1.079436,83,90.114698,1.156949,91.271647,0.010956
2024-07-31 16:15:22,2.0,4.637894499999902,2.0,100.351343,40128512,1.166764,4,4.652768,1.166207,5.818974,0.171852,0.0,1.0,100.132201,38936576,0.742694,784,580.719847,1.158847,581.878694,0.001719,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:23,2.0,4.934716999999864,2.0,100.352958,40128512,1.167472,4,4.944379,1.160946,6.105325,0.163791,0.0,4.0,100.236290,39616512,0.908119,389,354.314517,1.164152,355.478669,0.002813,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:24,2.0,5.783742500000017,2.0,100.354519,40132608,1.167472,3,5.800615,1.156967,6.957583,0.143728,0.0,1.0,100.132287,38973440,0.742592,786,581.888257,1.163679,583.051936,0.001715,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:25,2.0,5.675380799999857,2.0,100.354141,40132608,1.168292,3,5.690254,1.160801,6.851055,0.145963,0.0,3.0,100.167522,38805504,0.745658,391,286.433493,0.910423,287.343916,0.003480,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:26,2.0,5.923422800000026,2.0,100.353830,40132608,1.167666,4,5.940296,1.156352,7.096648,0.140912,0.0,3.0,100.169157,38805504,0.746418,391,286.438801,0.904704,287.343504,0.003480,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:27,3.0,4.934445799999821,2.0,100.353534,40132608,1.167657,4,4.942107,1.156257,6.098364,0.163978,356.17666210000016,4.0,100.235274,39616512,0.908191,390,356.180384,1.163892,357.344276,0.002798,5.0,100.093515,37175296,1.078543,85,89.334076,1.160451,90.494528,0.011050
2024-07-31 16:15:28,0.0,0.0,0.0,100.35324418593366,40132608,1.166931,4,4.942107,1.157026,6.099133,0.163958,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:29,2.0,3.7767851000000974,2.0,100.353175,40132608,1.166931,4,3.786447,1.157026,4.943472,0.202287,0.0,4.0,100.237602,39616512,0.908277,390,355.850995,1.155900,357.006894,0.002801,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:30,2.0,3.9806902999998783,2.0,100.352797,40132608,1.167429,4,3.995564,1.160059,5.155622,0.193963,0.0,3.0,100.169897,38805504,0.746159,393,287.346256,0.902259,288.248515,0.003469,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:31,2.0,4.626989599999888,2.0,100.352479,40136704,1.167429,3,4.641864,1.159371,5.801235,0.172377,0.0,1.0,100.132009,38973440,0.742888,790,584.581661,1.156818,585.738479,0.001707,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:32,2.0,4.62617269999987,2.0,100.352234,40136704,1.167851,3,4.643046,1.155406,5.798452,0.172460,0.0,1.0,100.131868,38977536,0.742611,790,585.737666,1.161792,586.899458,0.001704,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:33,2.0,5.633516800000052,2.0,100.351888,40136704,1.167407,4,5.649390,1.155207,6.804597,0.146959,0.0,3.0,100.170284,38809600,0.746187,394,288.261662,0.913751,289.175413,0.003458,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:34,3.0,4.931321199999957,2.0,100.351662,40103936,1.167615,4,4.940939,1.157882,6.098821,0.163966,357.3386773000002,4.0,100.238452,39616512,0.908082,391,357.341399,1.162301,358.503700,0.002789,5.0,100.094020,37175296,1.078776,85,89.713425,1.157364,90.870788,0.011005
2024-07-31 16:15:35,0.0,0.0,0.0,100.35235988083994,40103936,1.167615,3,4.940939,1.157418,6.098358,0.163979,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:36,2.0,4.324920499999962,2.0,100.352203,40103936,1.167606,4,4.339794,1.157418,5.497212,0.181910,0.0,3.0,100.169060,38838272,0.746410,394,287.373030,0.901760,288.274789,0.003469,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:37,2.0,4.568439399999988,2.0,100.352694,40095744,1.167559,4,4.585313,1.159350,5.744663,0.174075,0.0,3.0,100.169313,38883328,0.746257,395,287.386313,0.905295,288.291608,0.003469,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:38,2.0,4.943295699999908,2.0,100.351920,40095744,1.167385,4,4.952957,1.157672,6.110630,0.163649,0.0,4.0,100.237783,39616512,0.908236,392,358.545746,1.156710,359.702456,0.002780,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:39,2.0,4.6381805999999415,2.0,100.351536,40095744,1.167189,4,4.651053,1.164940,5.815993,0.171940,0.0,1.0,100.131878,38940672,0.742549,794,587.271790,1.157881,588.429671,0.001699,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:40,2.0,4.639989899999819,2.0,100.351963,40095744,1.167373,4,4.656863,1.159079,5.815942,0.171941,0.0,1.0,100.133517,38936576,0.742581,794,588.429997,1.161873,589.591870,0.001696,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:41,2.0,4.698214300000018,2.0,100.351649,40095744,1.167373,3,4.713088,1.161168,5.874256,0.170234,0.0,3.0,100.169082,38961152,0.746669,394,287.392369,0.902795,288.295164,0.003469,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:42,0.0,0.0,0.0,100.35155452713647,40095744,1.167373,2,4.713088,1.159382,5.872470,0.170286,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:43,3.0,4.93917220000003,2.0,100.351327,40095744,1.167574,4,4.948834,1.159382,6.108216,0.163714,358.50466389999997,4.0,100.237258,39616512,0.907934,394,358.507386,1.161636,359.669022,0.002780,5.0,100.093030,37175296,1.079115,84,91.240947,1.163099,92.404045,0.010822
2024-07-31 16:15:44,2.0,5.199060099999997,2.0,100.350921,40095744,1.167567,4,5.215750,1.155104,6.370854,0.156965,0.0,3.0,100.168710,38932480,0.746565,395,288.304495,0.904251,289.208745,0.003458,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:45,2.0,4.943983799999842,2.0,100.349425,40103936,1.166522,5,4.951330,1.158333,6.109662,0.163675,0.0,4.0,100.237688,39616512,0.907750,395,360.091934,1.152212,361.244146,0.002768,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:46,2.0,3.913407700000107,2.0,100.350785,40103936,1.166522,4,3.928280,1.162406,5.090686,0.196437,0.0,3.0,100.167490,38932480,0.746753,395,287.406342,0.902772,288.309114,0.003468,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:47,2.0,4.63339730000007,2.0,100.349642,40103936,1.167337,4,4.648270,1.160834,5.809104,0.172144,0.0,1.0,100.134532,39071744,0.742838,798,589.975273,1.157382,591.132655,0.001692,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:48,2.0,4.633124100000032,2.0,100.349223,40136704,1.167337,3,4.649997,1.157585,5.807582,0.172189,0.0,1.0,100.134246,39202816,0.742558,798,591.133696,1.159994,592.293690,0.001688,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:49,2.0,5.576271499999848,2.0,100.348939,40140800,1.167630,3,5.592897,1.157164,6.750061,0.148147,0.0,3.0,100.167528,38932480,0.746649,396,288.311841,0.903733,289.215574,0.003458,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:50,0.0,0.0,0.0,100.34858967051993,40140800,1.167630,2,5.592897,1.156946,6.749843,0.148152,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:51,3.0,6.106917300000077,2.0,100.348217,40140800,1.168088,3,6.115954,1.156946,7.272901,0.137497,360.8098568999999,4.0,100.239316,39616512,0.908020,396,360.813600,1.156082,361.969682,0.002763,5.0,100.096033,37175296,1.079488,84,90.477375,1.163939,91.641314,0.010912
2024-07-31 16:15:52,2.0,4.940130200000112,2.0,100.346124,40140800,1.168349,3,4.949764,1.164220,6.113984,0.163559,0.0,4.0,100.237430,39616512,0.907896,396,361.632014,1.163674,362.795688,0.002756,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:53,2.0,4.510651199999984,2.0,100.345806,40140800,1.167519,4,4.525524,1.154861,5.680386,0.176044,0.0,3.0,100.163532,38936576,0.746845,397,288.343650,0.906291,289.249941,0.003457,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:54,2.0,3.8506761999999526,2.0,100.346294,40144896,1.167302,4,3.867549,1.160095,5.027645,0.198900,0.0,3.0,100.163860,38944768,0.746849,397,289.266893,0.911296,290.178189,0.003446,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:55,2.0,3.470714600000065,2.0,100.346007,40144896,1.167169,4,3.484949,1.158189,4.643138,0.215372,0.0,1.0,100.131457,39383040,0.742535,802,593.834436,1.162705,594.997141,0.001681,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:56,2.0,3.7843814000000293,2.0,100.345668,40144896,1.166992,4,3.794043,1.156031,4.950075,0.202017,0.0,4.0,100.236205,39616512,0.907635,397,362.004081,1.159839,363.163921,0.002754,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:57,0.0,0.0,0.0,100.34503778829887,40148992,1.166992,3,3.794043,1.158656,4.952700,0.201910,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:58,2.0,4.631001799999922,2.0,100.345192,40148992,1.166992,3,4.647875,1.158656,5.806532,0.172220,0.0,1.0,100.133142,39387136,0.742720,802,594.991761,1.160745,596.152506,0.001677,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:15:59,3.0,4.93498569999997,2.0,100.344943,40148992,1.168094,3,4.944648,1.159466,6.104114,0.163824,363.1365843000001,4.0,100.235455,39616512,0.907882,398,363.139306,1.154583,364.293890,0.002745,5.0,100.096962,37175296,1.079640,86,92.010404,1.158189,93.168593,0.010733
2024-07-31 16:16:00,2.0,5.109321399999999,2.0,100.344608,40148992,1.167481,4,5.124194,1.158423,6.282617,0.159169,0.0,3.0,100.160637,38944768,0.747146,397,289.289279,0.904621,290.193900,0.003446,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:01,2.0,5.348767899999984,2.0,100.344363,40153088,1.166655,5,5.365641,1.155874,6.521515,0.153339,0.0,3.0,100.160844,38973440,0.746948,398,289.308080,0.904310,290.212390,0.003446,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:02,2.0,3.7754595000001245,2.0,100.344060,40153088,1.165894,5,3.785121,1.156381,4.941502,0.202368,0.0,4.0,100.238170,39616512,0.907777,399,362.384620,1.162514,363.547134,0.002751,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:03,2.0,4.05408199999988,2.0,100.343749,40153088,1.165894,4,4.070955,1.157335,5.228290,0.191267,0.0,3.0,100.160489,38973440,0.746832,399,288.410690,0.900942,289.311632,0.003456,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:04,0.0,0.0,0.0,100.34360428613157,40124416,1.165894,3,4.070955,1.158497,5.229452,0.191225,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:05,2.0,4.625602399999934,2.0,100.343392,40124416,1.165894,3,4.640475,1.158497,5.798972,0.172444,0.0,1.0,100.131894,39391232,0.742508,806,596.528610,1.156422,597.685033,0.001673,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:06,3.0,4.933891299999914,2.0,100.343088,40161280,1.168238,3,4.943553,1.160262,6.103815,0.163832,364.3021785000001,4.0,100.237709,39616512,0.907970,400,364.303900,1.155246,365.459146,0.002736,5.0,100.096612,37175296,1.079656,86,92.372292,1.153519,93.525811,0.010692
2024-07-31 16:16:07,2.0,5.78471229999991,2.0,100.343670,40161280,1.167240,4,5.801585,1.154387,6.955972,0.143761,0.0,1.0,100.131795,39395328,0.742371,808,597.684481,1.161877,598.846358,0.001670,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:08,2.0,6.867005500000005,2.0,100.344299,40161280,1.166619,5,6.881879,1.158101,8.039980,0.124378,0.0,3.0,100.159979,38977536,0.747023,399,289.323157,0.914814,290.237971,0.003445,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:09,2.0,3.4990005999998175,2.0,100.344022,40161280,1.166611,5,3.515875,1.157309,4.673184,0.213987,0.0,3.0,100.159924,38981632,0.747309,399,289.348388,0.903177,290.251565,0.003445,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:10,2.0,3.775336100000004,2.0,100.343757,40161280,1.166611,4,3.784998,1.156926,4.941924,0.202350,0.0,4.0,100.237440,39600128,0.907951,401,365.077313,1.155433,366.232747,0.002731,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:11,0.0,0.0,0.0,100.34371155354893,40161280,1.166611,3,3.784998,1.159742,4.944740,0.202235,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:12,2.0,4.923189399999956,2.0,100.343601,40161280,1.166611,3,4.938062,1.159742,6.097804,0.163993,0.0,3.0,100.160028,38981632,0.747105,400,289.347152,0.902779,290.249930,0.003445,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:13,3.0,4.950799700000061,2.0,100.342980,40161280,1.167770,3,4.960461,1.167566,6.128027,0.163185,365.4524348,4.0,100.238115,39608320,0.907875,401,365.454583,1.159182,366.613765,0.002728,5.0,100.096319,37175296,1.078776,87,92.760014,1.153839,93.913853,0.010648
2024-07-31 16:16:14,2.0,5.806148399999984,2.0,100.342337,40161280,1.167412,4,5.821021,1.163654,6.984676,0.143171,0.0,1.0,100.137246,39350272,0.742137,810,599.223556,1.158100,600.381656,0.001666,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:15,2.0,5.816046200000073,2.0,100.343323,40161280,1.167412,3,5.832920,1.162130,6.995049,0.142958,0.0,1.0,100.137112,39350272,0.742662,810,600.379974,1.161311,601.541285,0.001662,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:16,2.0,4.145779200000106,2.0,100.342768,40161280,1.168005,3,4.161130,1.167345,5.328474,0.187671,0.0,3.0,100.159853,38940672,0.747517,400,290.271425,0.906776,291.178201,0.003434,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:17,2.0,3.800995300000068,2.0,100.344033,40161280,1.168193,3,3.811154,1.163128,4.974282,0.201034,0.0,4.0,100.241527,39608320,0.907440,402,366.632475,1.161415,367.793891,0.002719,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:18,2.0,4.65125090000015,2.0,100.344229,40161280,1.166572,5,4.668124,1.160106,5.828230,0.171579,0.0,3.0,100.159168,38944768,0.747702,399,291.187065,0.913465,292.100530,0.003423,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:19,0.0,0.0,0.0,100.3453466660881,40161280,1.166572,4,4.668124,1.164544,5.832669,0.171448,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-07-31 16:16:20,3.0,3.8036990000000515,2.0,100.345111,40161280,1.166372,5,3.813857,1.164544,4.978402,0.200868,366.6297783,4.0,100.242910,39608320,0.907547,404,366.631500,1.163400,367.794901,0.002719,5.0,100.095556,37179392,1.079551,87,94.307474,1.153007,95.460482,0.010476
