date,HopCount,Timestamp_0,BrokerId_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,BrokerId_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,BrokerId_2,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-08-03 19:30:43,2.0,6.002581499999991,2.0,100.315456,34004992,1.033376,7,6.000684,1.168920,7.169604,0.139478,0.0,1.0,100.007979,31064064,0.761827,26,20.950888,1.154563,22.105451,0.045238,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:44,3.0,6.586714200000003,2.0,100.289801,34009088,1.035718,7,6.536755,1.156214,7.692969,0.129989,9.305441800000004,4.0,100.249701,32788480,0.989979,10,9.301557,1.171450,10.473007,0.095484,5.0,99.936694,28827648,1.200317,1,1.550760,1.164123,2.714883,0.368340
2024-08-03 19:30:45,2.0,7.1604150999999945,2.0,100.286630,34029568,1.045097,7,7.160518,1.158884,8.319402,0.120201,0.0,1.0,100.009722,31174656,0.766067,28,22.118758,1.160196,23.278954,0.042957,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:46,2.0,6.987550599999992,2.0,100.277268,34050048,1.046718,7,6.980548,1.168520,8.149068,0.122713,0.0,3.0,99.951542,33234944,0.522484,54,28.816492,0.916632,29.733124,0.033633,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:47,2.0,7.244301700000008,2.0,100.296034,34066432,1.046718,6,7.240301,1.167485,8.407786,0.118937,0.0,3.0,99.944547,33255424,0.522484,53,29.726047,0.916108,30.642154,0.032635,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:48,0.0,0.0,0.0,100.28525186713331,34066432,1.046718,5,7.240301,1.161719,8.402020,0.119019,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:49,2.0,7.7655645999999905,2.0,100.285017,34066432,1.046718,5,7.716102,1.161719,8.877821,0.112640,0.0,4.0,100.239402,33099776,0.984437,11,8.977861,1.161279,10.139139,0.098628,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:50,2.0,8.657817399999999,2.0,100.287849,34066432,1.063320,6,8.653816,1.163051,9.816867,0.101865,0.0,3.0,99.934189,33259520,0.522484,52,30.640211,0.908969,31.549180,0.031697,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:51,2.0,8.909556100000003,2.0,100.274473,34066432,1.061143,6,8.906052,1.166135,10.072187,0.099283,0.0,3.0,99.946831,33275904,0.536851,52,31.551647,0.914670,32.466317,0.030801,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:52,3.0,8.934290599999997,2.0,100.329345,34074624,1.057025,7,8.883331,1.165002,10.048333,0.099519,9.3193062,4.0,100.210751,33320960,0.984122,11,9.313421,1.163395,10.476816,0.095449,5.0,99.893651,30142464,1.196446,1,1.983841,1.154884,3.138725,0.318601
